,bet_count,stake,regressed_stake,loss,loss_per_bet,declined_bet_count,accepted_bet_count,likelihood_of_declined,likelihood_of_accepted
5335,47,23.5382040394051,21.44155093031914,2.0966531090859633,0.04460964061885028,21,26,0.44680851063829785,0.5531914893617021
5672,47,24.13809992365586,22.64976338132162,1.4883365423342418,0.03166673494328174,18,29,0.3829787234042553,0.6170212765957447
5722,47,21.428335094230125,25.667400931034376,4.239065836804251,0.09019289014477129,19,28,0.40425531914893614,0.5957446808510638
7830,47,23.392391232238207,23.975951027036416,0.5835597947982087,0.012416165846770398,23,24,0.48936170212765956,0.5106382978723404
763,47,20.881405477666995,26.357550656884126,5.476145179217131,0.11651372721738576,28,19,0.5957446808510638,0.40425531914893614
3007,47,22.809444235923337,26.0053634136258,3.1959191777024643,0.06799828037664818,22,25,0.46808510638297873,0.5319148936170213
5726,47,19.951270977462695,21.32064558609931,1.3693746086366154,0.029135629970991818,15,32,0.3191489361702128,0.6808510638297872
2878,47,20.970328290802602,21.357024476466407,0.3866961856638049,0.008227578418378827,17,30,0.3617021276595745,0.6382978723404256
6677,47,24.348524721102766,23.84413822345489,0.5043864976478751,0.010731627609529257,13,34,0.2765957446808511,0.723404255319149
6425,47,24.87601843577,26.41562150364075,1.5396030678707504,0.032757512082356395,24,23,0.5106382978723404,0.48936170212765956
258,47,23.03937356738197,22.716818161941145,0.3225554054408235,0.0068628809668260325,18,29,0.3829787234042553,0.6170212765957447
8962,47,24.590963126132227,24.318202725797335,0.27276040033489224,0.005803412773082814,20,27,0.425531914893617,0.574468085106383
3479,47,21.54585990967234,23.37516054336866,1.8293006336963202,0.03892129007864511,25,22,0.5319148936170213,0.46808510638297873
1113,47,23.791721845847945,25.256664109060253,1.4649422632123077,0.031168984323666122,25,22,0.5319148936170213,0.46808510638297873
7992,47,21.596599997769264,24.29146186528694,2.6948618675176768,0.05733748654292929,19,28,0.40425531914893614,0.5957446808510638
7952,47,24.203926710693093,21.63386695862504,2.5700597520680546,0.05468212238442669,21,26,0.44680851063829785,0.5531914893617021
7723,47,27.286421397680297,26.970311897400595,0.3161095002797012,0.006725734048504281,24,23,0.5106382978723404,0.48936170212765956
6495,47,24.126092446328162,22.306144730792283,1.8199477155358785,0.03872229181991231,17,30,0.3617021276595745,0.6382978723404256
8683,47,23.040559290672235,22.165403004045146,0.8751562866270888,0.018620346523980612,18,29,0.3829787234042553,0.6170212765957447
9685,47,20.85360227762027,21.741712894092828,0.8881106164725594,0.018895970563245944,22,25,0.46808510638297873,0.5319148936170213
4746,47,20.729378064403722,29.416800913606714,8.687422849202992,0.1848387840255956,19,28,0.40425531914893614,0.5957446808510638
5391,47,23.2608361584618,25.93297644067913,2.672140282217331,0.056854048557815555,21,26,0.44680851063829785,0.5531914893617021
8001,47,25.058099340284524,25.506910395515803,0.4488110552312783,0.009549171387899538,19,28,0.40425531914893614,0.5957446808510638
1135,47,23.182528186781845,22.71537014253566,0.4671580442461831,0.009939532856301768,21,26,0.44680851063829785,0.5531914893617021
6755,47,25.39535901785856,21.56605209917182,3.82930691868674,0.08147461529120723,21,26,0.44680851063829785,0.5531914893617021
4777,47,23.10882538992577,27.672061144886005,4.563235754960235,0.09709012244596245,12,35,0.2553191489361702,0.7446808510638298
3044,47,20.65555116576991,25.583271626932948,4.927720461163037,0.10484511619495825,27,20,0.574468085106383,0.425531914893617
6928,47,19.488536721253755,22.55905968148081,3.0705229602270556,0.06533027574951182,20,27,0.425531914893617,0.574468085106383
1138,47,25.398572401209275,24.084204937645644,1.3143674635636309,0.027965265182204914,25,22,0.5319148936170213,0.46808510638297873
2286,47,21.979968354194924,20.986250480273217,0.9937178739217067,0.02114293348769589,18,29,0.3829787234042553,0.6170212765957447
2590,47,23.200105970756077,24.90859013765394,1.7084841668978612,0.036350726955273645,26,21,0.5531914893617021,0.44680851063829785
8016,47,29.34915682985108,25.365322063705516,3.983834766145563,0.08476244183288431,21,26,0.44680851063829785,0.5531914893617021
4822,47,22.87825896564947,24.115959075314418,1.2377001096649494,0.026334044886488283,28,19,0.5957446808510638,0.40425531914893614
2531,47,22.514949128944025,21.22287646431521,1.2920726646288152,0.027490907758059898,22,25,0.46808510638297873,0.5319148936170213
2589,47,22.603116564451405,19.106685163443913,3.4964314010074915,0.0743921574682445,20,27,0.425531914893617,0.574468085106383
3252,47,20.972402489470184,24.19770519647092,3.2253027070007363,0.0686234618510795,21,26,0.44680851063829785,0.5531914893617021
235,47,24.727503596138437,19.87157668248308,4.855926913655356,0.10331759390756076,21,26,0.44680851063829785,0.5531914893617021
8951,47,23.28533039636424,27.512896196520277,4.227565800156036,0.08994820851395821,27,20,0.574468085106383,0.425531914893617
5229,47,23.029494660563213,18.1682779159214,4.861216744641812,0.10343014350301728,19,28,0.40425531914893614,0.5957446808510638
962,47,22.29809527846361,25.99463729037692,3.696542011913312,0.07864983004070877,22,25,0.46808510638297873,0.5319148936170213
3083,47,23.42434651617234,26.798496323649836,3.3741498074774974,0.07179042143569143,22,25,0.46808510638297873,0.5319148936170213
8034,47,23.95841133851874,21.24953177701638,2.7088795615023606,0.057635735351114055,12,35,0.2553191489361702,0.7446808510638298
8691,47,23.09472610569716,19.127261676567407,3.967464429129752,0.08441413678999472,14,33,0.2978723404255319,0.7021276595744681
1181,47,23.680177201628403,24.32808735134577,0.6479101497173652,0.013785322334412025,20,27,0.425531914893617,0.574468085106383
7847,47,21.932279369722963,27.685511945187507,5.753232575464544,0.12240920373328817,23,24,0.48936170212765956,0.5106382978723404
5345,47,23.049575592111424,20.354754351030127,2.6948212410812964,0.05733662215066588,18,29,0.3829787234042553,0.6170212765957447
9087,47,22.951229674916405,18.118117862756417,4.833111812159988,0.10283216621616996,20,27,0.425531914893617,0.574468085106383
696,47,27.312408842901906,30.653380817840002,3.340971974938096,0.07108451010506588,21,26,0.44680851063829785,0.5531914893617021
7743,47,23.124005743244563,23.893935654135195,0.7699299108906317,0.01638148746575812,16,31,0.3404255319148936,0.6595744680851063
84,47,21.65619765248735,25.408708090525558,3.7525104380382075,0.0798406476178342,11,36,0.23404255319148937,0.7659574468085106
5884,47,19.61032843612232,20.095567183846853,0.4852387477245337,0.010324228674990079,22,25,0.46808510638297873,0.5319148936170213
4234,47,20.497772761367994,19.515477733384618,0.9822950279833762,0.02089989421241226,24,23,0.5106382978723404,0.48936170212765956
1815,47,22.677411662969412,26.27958459022849,3.6021729272590797,0.0766419771757251,15,32,0.3191489361702128,0.6808510638297872
3595,47,24.822035814760216,29.896152420279275,5.074116605519059,0.10795992777700125,15,32,0.3191489361702128,0.6808510638297872
8635,47,24.418319068285943,27.876877210949704,3.4585581426637617,0.0735863434609311,20,27,0.425531914893617,0.574468085106383
8767,47,22.477732446758985,25.56135646921486,3.0836240224558757,0.06560902175438034,10,37,0.2127659574468085,0.7872340425531915
5889,47,25.969837036752597,24.343767736540006,1.6260693002125919,0.0345972191534594,16,31,0.3404255319148936,0.6595744680851063
2924,47,26.59014504353181,24.283385705903783,2.3067593376280264,0.04907998590697928,26,21,0.5531914893617021,0.44680851063829785
7754,47,22.557303419934147,25.862923960721577,3.30562054078743,0.07033235193164745,27,20,0.574468085106383,0.425531914893617
5982,47,24.096531221701632,19.846219893853196,4.250311327848436,0.09043215591166885,22,25,0.46808510638297873,0.5319148936170213
4230,47,26.277047978155984,27.24409322018998,0.967045242033997,0.020575430681574403,17,30,0.3617021276595745,0.6382978723404256
6949,47,20.901289464823606,19.667349189269718,1.2339402755538877,0.026254048416040166,16,31,0.3404255319148936,0.6595744680851063
6446,47,20.33925716442563,25.407112921741863,5.067855757316234,0.10782671824077095,25,22,0.5319148936170213,0.46808510638297873
4243,47,22.604349806275323,24.254666810762707,1.650317004487384,0.035113127755050724,20,27,0.425531914893617,0.574468085106383
6948,47,21.941417963956667,24.37464958383374,2.4332316198770734,0.05177088552929943,26,21,0.5531914893617021,0.44680851063829785
9616,47,23.851588756367036,21.90208087506915,1.9495078812978868,0.0414788910914444,26,21,0.5531914893617021,0.44680851063829785
4207,47,23.144320809390887,22.78923711094272,0.35508369844816556,0.007554972307407778,28,19,0.5957446808510638,0.40425531914893614
3026,47,19.929168570700057,27.082453870086056,7.153285299385999,0.15219755956140424,10,37,0.2127659574468085,0.7872340425531915
8619,47,22.80359116576286,22.4522156794655,0.3513754862973606,0.007476074176539587,14,33,0.2978723404255319,0.7021276595744681
3005,47,24.559380790170472,22.67492288326126,1.884457906909212,0.040094849083174726,27,20,0.574468085106383,0.425531914893617
5989,47,23.82396129920422,22.189488734650126,1.6344725645540947,0.03477601201178925,20,27,0.425531914893617,0.574468085106383
6458,47,24.13768802191705,25.3312887315226,1.1936007096055512,0.025395759778841516,20,27,0.425531914893617,0.574468085106383
9637,47,22.40926394220783,26.892801491791342,4.483537549583513,0.09539441594858539,14,33,0.2978723404255319,0.7021276595744681
1940,47,22.490574833553868,19.458278908105687,3.0322959254481816,0.06451693458400386,19,28,0.40425531914893614,0.5957446808510638
5885,47,24.21729852015883,21.0393467627794,3.1779517573794323,0.06761599483786027,24,23,0.5106382978723404,0.48936170212765956
2655,47,24.187440943078137,20.590641237114912,3.5967997059632246,0.07652765331836649,20,27,0.425531914893617,0.574468085106383
7794,47,21.134231312320445,21.414153805955188,0.27992249363474286,0.005955797736909423,18,29,0.3829787234042553,0.6170212765957447
3415,47,25.287030749739955,22.1865324540142,3.1004982957257567,0.06596804884522886,28,19,0.5957446808510638,0.40425531914893614
6681,48,22.330663911517753,24.595555056773474,2.2648911452557208,0.04718523219282752,19,29,0.3958333333333333,0.6041666666666666
4630,48,19.225004342256046,22.026341062718924,2.801336720462878,0.05836118167630996,20,28,0.4166666666666667,0.5833333333333334
7269,48,24.48454295236191,24.59622434100878,0.11168138864687194,0.002326695596809832,17,31,0.3541666666666667,0.6458333333333334
9842,48,23.486641616032777,21.548259313625543,1.9383823024072342,0.04038296463348404,24,24,0.5,0.5
8116,48,22.771821819566085,21.9461185409745,0.8257032785915861,0.01720215163732471,25,23,0.5208333333333334,0.4791666666666667
1018,48,24.230494742991027,23.825059251061212,0.4054354919298149,0.00844657274853781,24,24,0.5,0.5
3055,48,27.10747117913717,25.72048791418116,1.3869832649560117,0.028895484686583577,18,30,0.375,0.625
49,48,23.870059580990578,20.656938848881364,3.213120732109214,0.06694001525227529,19,29,0.3958333333333333,0.6041666666666666
5695,48,22.233419100398443,22.19122047589234,0.04219862450610279,0.0008791380105438081,13,35,0.2708333333333333,0.7291666666666666
1421,48,20.989332261185094,30.3438326510944,9.354500389909305,0.1948854247897772,25,23,0.5208333333333334,0.4791666666666667
46,48,24.721794186896886,28.0527577734182,3.330963586521314,0.06939507471919404,18,30,0.375,0.625
8040,48,23.69421677004727,25.253757896538243,1.5595411264909735,0.032490440135228615,25,23,0.5208333333333334,0.4791666666666667
654,48,22.703011547354816,23.12710048474775,0.4240889373929342,0.008835186195686129,22,26,0.4583333333333333,0.5416666666666666
4271,48,23.681275853002862,24.59797044214232,0.9166945891394569,0.01909780394040535,16,32,0.3333333333333333,0.6666666666666666
5736,48,22.501190614859045,26.06194987474768,3.560759259888634,0.07418248458101322,18,30,0.375,0.625
5578,48,24.576593851286678,23.768659340481133,0.8079345108055449,0.01683196897511552,20,28,0.4166666666666667,0.5833333333333334
5269,48,22.591210094528385,26.672986852334844,4.081776757806459,0.08503701578763456,19,29,0.3958333333333333,0.6041666666666666
2453,48,27.643614904979835,21.369577943841634,6.274036961138201,0.13070910335704586,26,22,0.5416666666666666,0.4583333333333333
3198,48,22.768346665057685,21.80024506448093,0.9681016005767553,0.020168783345349068,16,32,0.3333333333333333,0.6666666666666666
6196,48,25.905001201418113,29.289197864469685,3.384196663051572,0.07050409714690775,25,23,0.5208333333333334,0.4791666666666667
2511,48,22.23480030281837,30.6245106035405,8.389710300722129,0.17478563126504434,23,25,0.4791666666666667,0.5208333333333334
5606,48,24.235358546988593,26.586791177561338,2.351432630572745,0.048988179803598854,22,26,0.4583333333333333,0.5416666666666666
6922,48,23.264260531917166,26.580833153540677,3.3165726216235107,0.0690952629504898,16,32,0.3333333333333333,0.6666666666666666
8682,48,20.35400798404801,28.337568684780095,7.983560700732085,0.16632418126525175,25,23,0.5208333333333334,0.4791666666666667
5787,48,20.387683573638576,21.981817854100935,1.5941342804623595,0.03321113084296582,25,23,0.5208333333333334,0.4791666666666667
6356,48,22.129252665588986,27.148802249979035,5.019549584390049,0.10457394967479268,22,26,0.4583333333333333,0.5416666666666666
6703,48,25.65500001375617,21.755589967448195,3.899410046307974,0.08123770929808279,18,30,0.375,0.625
880,48,29.135500316283178,25.349938801184035,3.7855615150991433,0.07886586489789882,33,15,0.6875,0.3125
466,48,25.794574093150935,25.604878314778006,0.18969577837292917,0.003951995382769358,15,33,0.3125,0.6875
2106,48,27.0559596662572,21.064049620109103,5.991910046148096,0.12483145929475199,13,35,0.2708333333333333,0.7291666666666666
5270,48,21.753727031383654,23.864369617072974,2.1106425856893196,0.04397172053519416,21,27,0.4375,0.5625
1019,48,25.087155850452934,25.47673679489696,0.38958094444402747,0.00811626967591724,15,33,0.3125,0.6875
1859,48,26.735010264025153,23.330747993011283,3.40426227101387,0.0709221306461223,20,28,0.4166666666666667,0.5833333333333334
1431,48,22.563390006722752,24.129205288371814,1.565815281649062,0.03262115170102212,29,19,0.6041666666666666,0.3958333333333333
10157,48,25.74329411346672,22.984388472460637,2.758905641006084,0.05747720085429342,18,30,0.375,0.625
6682,48,27.02636570682246,24.6601624878643,2.3662032189581588,0.04929590039496164,18,30,0.375,0.625
34,48,23.302139736101115,26.315746908106146,3.013607172005031,0.06278348275010481,20,28,0.4166666666666667,0.5833333333333334
5086,48,23.207903665445897,25.183255856305735,1.9753521908598373,0.041153170642913274,20,28,0.4166666666666667,0.5833333333333334
1831,48,23.68421815439102,19.5047281085415,4.179490045849519,0.08707270928853166,25,23,0.5208333333333334,0.4791666666666667
4583,48,24.835672698129212,21.796145647604202,3.0395270505250096,0.06332348021927103,24,24,0.5,0.5
7358,48,22.357571630352812,25.30814711840273,2.9505754880499175,0.06147032266770661,24,24,0.5,0.5
8450,48,22.032211630099543,26.893556165342993,4.86134453524345,0.10127801115090522,17,31,0.3541666666666667,0.6458333333333334
3023,48,24.160436945526072,20.14597385693054,4.014463088595534,0.08363464767907362,20,28,0.4166666666666667,0.5833333333333334
869,48,22.80245154548347,22.472771442478994,0.3296801030044776,0.00686833547925995,25,23,0.5208333333333334,0.4791666666666667
7204,48,25.06741475169478,22.023375261262835,3.0440394904319454,0.06341748938399887,20,28,0.4166666666666667,0.5833333333333334
4816,48,23.739680525273414,27.603611594926136,3.863931069652722,0.08049856395109838,20,28,0.4166666666666667,0.5833333333333334
2329,48,23.20962613110283,24.030834073822863,0.821207942720033,0.017108498806667354,30,18,0.625,0.375
9969,48,23.02918819939463,26.103603994065615,3.074415794670987,0.06405032905564556,20,28,0.4166666666666667,0.5833333333333334
381,48,24.955680343196427,26.127574329271933,1.1718939860755064,0.024414458043239717,22,26,0.4583333333333333,0.5416666666666666
8803,48,27.43331862538934,22.343635001944193,5.089683623445147,0.10603507548844056,28,20,0.5833333333333334,0.4166666666666667
4088,48,23.59514315629127,21.669866860899123,1.9252762953921483,0.040109922820669754,29,19,0.6041666666666666,0.3958333333333333
7195,48,22.95646851973785,24.237769820551808,1.2813013008139578,0.026693777100290788,31,17,0.6458333333333334,0.3541666666666667
4248,48,23.09783673631559,24.708576665589757,1.6107399292741675,0.03355708185987849,21,27,0.4375,0.5625
862,48,23.333817662486354,25.49913007175161,2.1653124092652547,0.04511067519302614,18,30,0.375,0.625
4595,48,26.13400808940664,26.203786554705307,0.06977846529866483,0.0014537180270555172,26,22,0.5416666666666666,0.4583333333333333
9379,48,26.24571894995233,23.45669920357201,2.789019746380319,0.05810457804958998,26,22,0.5416666666666666,0.4583333333333333
8800,48,23.773848061274816,22.713217589461472,1.0606304718133437,0.022096468162777994,21,27,0.4375,0.5625
6465,48,27.3292230191855,25.96488745353693,1.3643355656485667,0.028423657617678472,21,27,0.4375,0.5625
2140,48,25.641093417686953,22.598929304472588,3.0421641132143655,0.06337841902529928,21,27,0.4375,0.5625
9864,48,24.21681164526073,24.977870235810922,0.7610585905501921,0.015855387303129003,21,27,0.4375,0.5625
5591,48,21.456634906888944,20.338614892084646,1.1180200148042978,0.023292083641756205,18,30,0.375,0.625
8432,48,20.322873823028704,31.01709261580949,10.694218792780784,0.22279622484959968,23,25,0.4791666666666667,0.5208333333333334
6474,48,23.504031211145445,27.57529403438177,4.071262823236324,0.08481797548409009,16,32,0.3333333333333333,0.6666666666666666
2247,48,26.611871482062732,25.142316073151648,1.4695554089110843,0.030615737685647588,30,18,0.625,0.375
5502,48,22.347084833848793,27.317070382557652,4.969985548708859,0.10354136559810123,22,26,0.4583333333333333,0.5416666666666666
7226,48,24.920218322833882,22.568688359459394,2.351529963374489,0.04899020757030185,19,29,0.3958333333333333,0.6041666666666666
9422,48,20.191749436300373,20.732013007013535,0.5402635707131616,0.0112554910565242,23,25,0.4791666666666667,0.5208333333333334
408,48,23.52805984430584,29.87870568593557,6.350645841629731,0.1323051217006194,21,27,0.4375,0.5625
387,48,21.270368128109183,21.30382825156225,0.033460123453068036,0.0006970859052722508,15,33,0.3125,0.6875
8049,48,24.63146707849296,26.475403956541832,1.843936878048872,0.03841535162601817,21,27,0.4375,0.5625
5445,48,23.156658586441033,20.258843031054887,2.8978155553861455,0.06037115740387803,25,23,0.5208333333333334,0.4791666666666667
9344,48,24.71095318172301,25.601058541323546,0.8901053596005362,0.018543861658344502,17,31,0.3541666666666667,0.6458333333333334
7184,48,25.361753724427526,24.157267725199297,1.204485999228229,0.025093458317254774,26,22,0.5416666666666666,0.4583333333333333
368,48,24.423535616887758,27.425227673399853,3.001692056512095,0.06253525117733531,25,23,0.5208333333333334,0.4791666666666667
8828,48,24.191233274090923,24.5897115909128,0.3984783168218762,0.008301631600455753,19,29,0.3958333333333333,0.6041666666666666
10172,48,23.581909208079512,22.810413389209653,0.7714958188698589,0.016072829559788726,21,27,0.4375,0.5625
8064,48,24.61529901058232,26.23994466306189,1.6246456524795718,0.03384678442665775,23,25,0.4791666666666667,0.5208333333333334
1629,48,24.034609668924308,23.62577180259134,0.40883786633296637,0.008517455548603467,21,27,0.4375,0.5625
191,48,22.217702459134532,25.372922708963596,3.155220249829064,0.06573375520477216,23,25,0.4791666666666667,0.5208333333333334
8766,48,25.617696731132085,25.350165676246174,0.2675310548859109,0.005573563643456477,22,26,0.4583333333333333,0.5416666666666666
10007,48,23.245265163134942,20.283667711835193,2.961597451299749,0.061699946902078105,15,33,0.3125,0.6875
4616,48,25.12493326383286,24.99829279105712,0.12664047277574042,0.0026383431828279256,24,24,0.5,0.5
3181,48,26.444439923028177,29.285957270680317,2.8415173476521396,0.05919827807608624,24,24,0.5,0.5
6653,48,21.19519099455572,26.227995899445204,5.032804904889485,0.1048501021851976,26,22,0.5416666666666666,0.4583333333333333
8773,48,25.136166607847894,20.117359535158638,5.018807072689256,0.10455848068102618,12,36,0.25,0.75
8070,48,25.127797543218065,22.932302742458646,2.1954948007594197,0.04573947501582124,23,25,0.4791666666666667,0.5208333333333334
7374,48,24.58802742301534,23.09562908915941,1.492398333855931,0.031091631955331895,19,29,0.3958333333333333,0.6041666666666666
4233,48,26.492661194430195,20.000837539788034,6.491823654642161,0.13524632613837836,23,25,0.4791666666666667,0.5208333333333334
3968,48,18.366030579764832,24.346302912503393,5.980272332738561,0.12458900693205337,18,30,0.375,0.625
8843,48,21.40655444876749,23.036308772333584,1.6297543235660932,0.03395321507429361,26,22,0.5416666666666666,0.4583333333333333
3735,48,23.73207689970571,22.135278763543486,1.5967981361622243,0.033266627836713004,26,22,0.5416666666666666,0.4583333333333333
6905,48,22.59282710202153,23.94753082673458,1.3547037247130511,0.028222994264855233,22,26,0.4583333333333333,0.5416666666666666
3782,48,26.921565324397207,24.621211982698906,2.300353341698301,0.04792402795204794,25,23,0.5208333333333334,0.4791666666666667
2444,48,27.494510070933284,25.557297442901806,1.937212628031478,0.04035859641732246,21,27,0.4375,0.5625
953,48,24.137523638391702,18.239567077723326,5.897956560668376,0.1228740950139245,21,27,0.4375,0.5625
9813,48,28.52352982684894,23.942876430041533,4.580653396807406,0.0954302791001543,24,24,0.5,0.5
5846,48,24.900108795691434,27.912382757271526,3.0122739615800924,0.06275570753291859,25,23,0.5208333333333334,0.4791666666666667
1500,48,21.672925064050293,27.439695354543943,5.76677029049365,0.12014104771861771,17,31,0.3541666666666667,0.6458333333333334
6211,48,19.200678472595264,22.814217004623337,3.6135385320280733,0.07528205275058486,26,22,0.5416666666666666,0.4583333333333333
5530,48,26.141621587386318,24.2471620706856,1.8944595167007172,0.03946790659793161,24,24,0.5,0.5
207,48,22.892934872701513,22.751320138273993,0.14161473442752026,0.0029503069672400053,26,22,0.5416666666666666,0.4583333333333333
3468,48,25.222032083541635,23.31865414605508,1.9033779374865532,0.039653707030969855,22,26,0.4583333333333333,0.5416666666666666
4431,48,22.16131442908421,28.131790352955175,5.970475923870964,0.12438491508064509,30,18,0.625,0.375
9788,48,24.106636500935615,26.110997465865097,2.0043609649294822,0.041757520102697544,14,34,0.2916666666666667,0.7083333333333334
6538,48,28.394178479801198,23.267821095265337,5.126357384535861,0.10679911217783045,22,26,0.4583333333333333,0.5416666666666666
2058,48,24.084539876959305,28.066012074449265,3.9814721974899605,0.0829473374477075,18,30,0.375,0.625
5467,48,21.34352727678017,27.62644556625512,6.282918289474953,0.1308941310307282,14,34,0.2916666666666667,0.7083333333333334
7621,48,22.206463640328057,24.740729374065026,2.5342657337369694,0.05279720278618686,21,27,0.4375,0.5625
7616,48,26.61939499598164,24.423881150926448,2.195513845055192,0.045739871771983166,28,20,0.5833333333333334,0.4166666666666667
2594,48,22.901186134096537,25.90010591049933,2.9989197764027935,0.062477495341724865,20,28,0.4166666666666667,0.5833333333333334
4842,48,26.203452060700513,21.19779802249832,5.005654038202195,0.1042844591292124,19,29,0.3958333333333333,0.6041666666666666
6790,48,26.064956088076848,23.804849257155336,2.2601068309215115,0.04708555897753149,30,18,0.625,0.375
9945,48,21.62429335218378,17.98102160071639,3.643271751467392,0.07590149482223733,24,24,0.5,0.5
10110,48,24.599858511418667,23.62283369541325,0.977024816005418,0.020354683666779543,23,25,0.4791666666666667,0.5208333333333334
300,48,22.44109218772011,21.122268749290203,1.3188234384299058,0.027475488300623036,25,23,0.5208333333333334,0.4791666666666667
9011,48,22.593143643589716,25.959627482076847,3.366483838487131,0.0701350799684819,13,35,0.2708333333333333,0.7291666666666666
5237,48,25.469784192178256,17.200707198808363,8.269076993369893,0.17227243736187278,31,17,0.6458333333333334,0.3541666666666667
9008,48,22.275973752683885,25.79934870991119,3.523374957227304,0.0734036449422355,27,21,0.5625,0.4375
1520,48,25.345233194059592,25.104523808987647,0.24070938507194484,0.005014778855665518,24,24,0.5,0.5
6527,48,23.811901327161287,20.780200867271706,3.0317004598895814,0.06316042624769962,25,23,0.5208333333333334,0.4791666666666667
4337,48,19.4589969975216,19.56306436546184,0.1040673679402424,0.002168070165421717,24,24,0.5,0.5
6004,48,21.364507503240468,23.52819011233205,2.163682609091584,0.04507672102274133,18,30,0.375,0.625
7861,48,21.138022931112957,22.135017267021393,0.9969943359084361,0.020770715331425754,23,25,0.4791666666666667,0.5208333333333334
4421,48,26.491523970568593,22.635895746369098,3.8556282241994957,0.08032558800415616,23,25,0.4791666666666667,0.5208333333333334
2874,48,24.30854731447082,21.575514803354835,2.7330325111159866,0.056938177314916384,23,25,0.4791666666666667,0.5208333333333334
9102,48,23.835234800489335,27.58327757918498,3.7480427786956447,0.07808422455615927,17,31,0.3541666666666667,0.6458333333333334
1870,48,23.951970051025423,28.211182837610426,4.259212786585003,0.0887335997205209,27,21,0.5625,0.4375
2665,48,23.70261231443153,22.932773413907316,0.7698389005242134,0.01603831042758778,17,31,0.3541666666666667,0.6458333333333334
7051,48,28.535303500481216,20.54051557797584,7.9947879225053775,0.16655808171886202,26,22,0.5416666666666666,0.4583333333333333
2114,48,21.808455474102985,25.184074880124385,3.3756194060214,0.0703254042921125,19,29,0.3958333333333333,0.6041666666666666
5125,48,26.426381159627827,26.718905786472344,0.29252462684451785,0.006094263059260789,22,26,0.4583333333333333,0.5416666666666666
9604,48,21.503349898827512,26.34026331368677,4.836913414859257,0.10076902947623452,14,34,0.2916666666666667,0.7083333333333334
1202,48,24.844575156789517,21.1859526185813,3.658622538208217,0.07622130287933786,31,17,0.6458333333333334,0.3541666666666667
2497,48,24.091605534162017,26.075837355842378,1.9842318216803605,0.041338162951674175,15,33,0.3125,0.6875
941,48,22.587311311405994,22.062987121222974,0.5243241901830196,0.010923420628812908,25,23,0.5208333333333334,0.4791666666666667
1950,48,22.960508999733307,28.659943254790313,5.699434255057007,0.11873821364702097,21,27,0.4375,0.5625
4724,48,24.61854334281704,24.973421394921566,0.3548780521045245,0.007393292752177594,24,24,0.5,0.5
1191,48,22.715452172531744,22.73646013070981,0.021007958178064,0.0004376657953763334,28,20,0.5833333333333334,0.4166666666666667
7041,48,26.407249271807068,22.288787496428288,4.11846177537878,0.08580128698705791,28,20,0.5833333333333334,0.4166666666666667
6898,48,25.67280489752424,24.086029548742413,1.5867753487818277,0.03305781976628808,20,28,0.4166666666666667,0.5833333333333334
9631,48,24.691667115686293,23.353646805449102,1.3380203102371908,0.027875423129941474,21,27,0.4375,0.5625
1238,48,24.530228517721024,29.09100771696483,4.560779199243804,0.09501623331757925,20,28,0.4166666666666667,0.5833333333333334
3796,48,28.06409673995761,22.5971663057629,5.466930434194708,0.1138943840457231,20,28,0.4166666666666667,0.5833333333333334
6871,48,25.00995138951226,25.57476313616449,0.5648117466522287,0.011766911388588097,28,20,0.5833333333333334,0.4166666666666667
1845,48,27.184346645608553,22.81335764205853,4.370989003550022,0.09106227090729213,22,26,0.4583333333333333,0.5416666666666666
4035,48,26.192910680220677,22.936900111598728,3.2560105686219494,0.06783355351295728,17,31,0.3541666666666667,0.6458333333333334
1766,48,21.988915601501443,24.286955695016086,2.2980400935146434,0.04787583528155507,24,24,0.5,0.5
10066,48,25.355675536537042,28.456907133910274,3.101231597373232,0.06460899161194233,20,28,0.4166666666666667,0.5833333333333334
5862,48,24.509145239080198,25.336075130381225,0.8269298913010275,0.017227706068771404,22,26,0.4583333333333333,0.5416666666666666
575,48,20.940872562830723,23.50923037974395,2.5683578169132275,0.053507454519025575,19,29,0.3958333333333333,0.6041666666666666
5065,48,23.80909179961222,26.850081553404316,3.040989753792097,0.06335395320400201,17,31,0.3541666666666667,0.6458333333333334
9146,48,23.543161313541724,27.905050950567425,4.361889637025701,0.09087270077136878,25,23,0.5208333333333334,0.4791666666666667
9048,48,22.524707249613886,24.90233716871479,2.3776299191009045,0.04953395664793551,22,26,0.4583333333333333,0.5416666666666666
4703,48,22.91455755830683,24.919043951674226,2.0044863933673973,0.04176013319515411,20,28,0.4166666666666667,0.5833333333333334
4702,48,26.593504382778235,21.925369003707683,4.668135379070552,0.09725282039730317,15,33,0.3125,0.6875
2620,48,26.293580439143636,27.103060495826742,0.8094800566831069,0.016864167847564726,19,29,0.3958333333333333,0.6041666666666666
3268,48,25.833689477859185,19.86739955329104,5.966289924568144,0.12429770676183634,21,27,0.4375,0.5625
7027,48,22.827097425933005,27.867320732778385,5.04022330684538,0.10500465222594542,20,28,0.4166666666666667,0.5833333333333334
4690,48,25.348592756935414,20.811150127391628,4.537442629543786,0.09453005478216221,20,28,0.4166666666666667,0.5833333333333334
2062,48,27.22781202372054,23.864732697541548,3.3630793261789904,0.07006415262872896,22,26,0.4583333333333333,0.5416666666666666
